clip_ID,Names,Hashes,TC_start,TC_end,Path,total_duration_hours
1755136,"['JBF__DJI_0109__Badakhshan 2_A01', 'JBF__DJI_0109__Badakhshan 2_A02', 'JBF__DJI_0109__Badakhshan 2']","['2:9b74e34087f32936d26f083f0991dc8d', '2:424544fb602e304bc5c1d4e6dfca2086', '2:bb1ecd441b6a77817de5e9aaf514c3a9']",00:00:00:00:25/1,00:05:00:18:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan 2_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan 2_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan 2.mxf']",
1755137,"['JBF__DJI_0109__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0109__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0109__Badakhshan v=95.904% a=1.043%']","['2:59e46109b2163e7f9fe4ba0179cabaf2', '2:1e3ac3b0d953c7987be68e8ea5295c4e', '2:0201aa912254781083e5162d984099e1']",00:00:00:00:25/1,00:00:07:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0109__Badakhshan v=95.904% a=1.043%.mxf']",
1755138,"['JBF__DJI_0113__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0113__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0113__Badakhshan v=95.904% a=1.043%']","['2:27a6c966c5d701b0d04eb9d37355bbcb', '2:7bd933150eef2e428ca517ea95c4625a', '2:9da1cade0bf82b4bfb0bce7471934b25']",00:00:00:00:25/1,00:01:13:13:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0113__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0113__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0113__Badakhshan v=95.904% a=1.043%.mxf']",
1755139,"['JBF__DJI_0114__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0114__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0114__Badakhshan v=95.904% a=1.043%']","['2:b01c31a7c1d3407a461ef74cf86c57f2', '2:91fe5dfbccb3ea7b9c3a83d9f52d0099', '2:7308118e2d6cfb3baa5686af6ec7bfc2']",00:00:00:00:25/1,00:01:56:22:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0114__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0114__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0114__Badakhshan v=95.904% a=1.043%.mxf']",
1755140,"['JBF__DJI_0206__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0206__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0206__Badakhshan v=95.904% a=1.043%']","['2:9e18e979a2b79ac68689c40e4486a58b', '2:810e1d0550541bed0976b867a4875a90', '2:3abdea7ba2955168ad6e276aed28fe04']",00:00:00:00:25/1,00:02:21:05:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0206__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0206__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0206__Badakhshan v=95.904% a=1.043%.mxf']",
1755141,"['JBF__DJI_0216__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0216__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0216__Badakhshan v=95.904% a=1.043%']","['2:d99beb9bcc90953d0e5492b7824ffdd0', '2:2f41fc05f24878572b1f7649c26b76d0', '2:597f81faf5a8bd1abc2ea79f744d01f7']",00:00:00:00:25/1,00:04:48:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0216__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0216__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0216__Badakhshan v=95.904% a=1.043%.mxf']",
1755142,"['JBF__DJI_0221__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0221__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0221__Badakhshan v=95.904% a=1.043%']","['2:c515fbfb2559659cfdfd623a307ab346', '2:ab2f3796866509d7387f63976c6e8516', '2:65b470cdbacf655c6985856dbd512194']",00:00:00:00:25/1,00:04:48:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0221__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0221__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0221__Badakhshan v=95.904% a=1.043%.mxf']",
1755143,"['JBF__DJI_0223__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0223__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0223__Badakhshan v=95.904% a=1.043%']","['2:57d1ab21ac79dc5f83480dd3e0cfc7e2', '2:a097b4020eaf621b4cc0b849ee786cd0', '2:db963b1820531d338c6000aec601973b']",00:00:00:00:25/1,00:03:27:22:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0223__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0223__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0223__Badakhshan v=95.904% a=1.043%.mxf']",
1755144,"['JBF__DJI_0227__Badakhshan v=95.904% a=1.043%_A01', 'JBF__DJI_0227__Badakhshan v=95.904% a=1.043%_A02', 'JBF__DJI_0227__Badakhshan v=95.904% a=1.043%']","['2:66417e129491d9f1b1fe72af7841afc5', '2:e4398d4dfe318d604c89280a106e892a', '2:d52fe810fcaaa0e6dba1de765e2f37a5']",00:00:00:00:25/1,00:02:48:08:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0227__Badakhshan v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0227__Badakhshan v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0227__Badakhshan v=95.904% a=1.043%.mxf']",
1755145,"['JBF__DJI_0236__Badakhshan_A01', 'JBF__DJI_0236__Badakhshan_A02', 'JBF__DJI_0236__Badakhshan']","['2:88bcbac88f9c2e02a58e1bf2da9954eb', '2:0740e65e8f6a29793c7d6b2e9a9eaaf4', '2:4f54c0ed72f9870da7d6294df23029fe']",00:00:00:00:25/1,00:05:00:17:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0236__Badakhshan_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0236__Badakhshan_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0236__Badakhshan.mxf']",
1755146,"['JBF__DJI_0399__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0399__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0399__Herat v=95.904% a=1.043%']","['2:d5bbd50fe29fbd615dee4d4b07f169c4', '2:ffbeb6b93059b4288b5e0c382cd89237', '2:1f73103e6e8ae248173228d4de99fdf6']",00:00:00:00:25/1,00:01:04:03:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0399__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0399__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0399__Herat v=95.904% a=1.043%.mxf']",
1755147,"['JBF__DJI_0406__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0406__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0406__Herat v=95.904% a=1.043%']","['2:06a8bd7d5af812ffe184f192ca67ce78', '2:53e5b854085d5102986b3a31309a599f', '2:06b912056351d4e0d796314fcb3340f4']",00:00:00:00:25/1,00:04:48:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0406__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0406__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0406__Herat v=95.904% a=1.043%.mxf']",
1755148,"['JBF__DJI_0407__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0407__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0407__Herat v=95.904% a=1.043%']","['2:0fb2ccf6fb0450a8539c9df207569b16', '2:a4f83ac31949806aaf5ef1b325eded47', '2:c9e78f32a7deb25385dfe1ece5095b13']",00:00:00:00:25/1,00:03:38:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0407__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0407__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0407__Herat v=95.904% a=1.043%.mxf']",
1755149,"['JBF__DJI_0408__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0408__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0408__Herat v=95.904% a=1.043%']","['2:541de195572e57f26ff2657319a2bca7', '2:a25c7e7d3205353633da45bb73ff6289', '2:19e5de25d934e2b6fba88c1ce917e01f']",00:00:00:00:25/1,00:01:32:11:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0408__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0408__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0408__Herat v=95.904% a=1.043%.mxf']",
1755150,"['JBF__DJI_0409__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0409__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0409__Herat v=95.904% a=1.043%']","['2:3f117316aead9a9d39c6eab30e0c75bf', '2:f5726c9d74b4376a7ae8cae99f3ccb91', '2:0fc12c2cba666f40ad784c79c0b9dfc3']",00:00:00:00:25/1,00:03:02:13:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0409__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0409__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0409__Herat v=95.904% a=1.043%.mxf']",
1755151,"['JBF__DJI_0410__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0410__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0410__Herat v=95.904% a=1.043%']","['2:4937795b0e50e37af767013c3d5b23b3', '2:05d62073f5416b4fbf0ff872f72f61f6', '2:e5d196c74c9411ab1d6e44283df38149']",00:00:00:00:25/1,00:03:40:13:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0410__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0410__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0410__Herat v=95.904% a=1.043%.mxf']",
1755152,"['JBF__DJI_0411__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0411__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0411__Herat v=95.904% a=1.043%']","['2:92f8726b29d6bf42465ec9a1757b3501', '2:47274bfe13c118b11b9183dd61f6b67f', '2:c3dcdbac8f2561db9d1e4e03f6e40d66']",00:00:00:00:25/1,00:00:26:03:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0411__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0411__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0411__Herat v=95.904% a=1.043%.mxf']",
1755153,"['JBF__DJI_0412__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0412__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0412__Herat v=95.904% a=1.043%']","['2:18f5bdec67010d120fe145365cd85fa4', '2:cf852b06bd8f845a59310d0c5cc505df', '2:8d1ad60b81421ad976c49ff3811b2b8e']",00:00:00:00:25/1,00:04:48:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0412__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0412__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0412__Herat v=95.904% a=1.043%.mxf']",
1755154,"['JBF__DJI_0413__Herat v=95.904% a=1.043%_A01', 'JBF__DJI_0413__Herat v=95.904% a=1.043%_A02', 'JBF__DJI_0413__Herat v=95.904% a=1.043%']","['2:a01acc4efe6a00e2ba2e4b2ed7f53b27', '2:4629cc5911767c9610507833106627e4', '2:3224b5ae707600ed0887c2893b40b9b3']",00:00:00:00:25/1,00:00:41:24:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0413__Herat v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0413__Herat v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0413__Herat v=95.904% a=1.043%.mxf']",
1755155,"['JBF__DJI_0758__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0758__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0758__Daikundi v=95.904% a=1.043%']","['2:7bf294e389ded8043fca3cb25a1bcfe9', '2:42b333e752e393a5e7db3e18a02648bc', '2:024a6dea6f54bb5d7e9355d5613a1821']",00:00:00:00:25/1,00:01:35:00:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0758__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0758__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0758__Daikundi v=95.904% a=1.043%.mxf']",
1755156,"['JBF__DJI_0759__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0759__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0759__Daikundi v=95.904% a=1.043%']","['2:15079eb2681dbae0d4fbc4f57d84a2a4', '2:e8e6d52a25cffc7fe6a9662c8c8e91f8', '2:0c67fc8d173bb3894c0f0c53025780ba']",00:00:00:00:25/1,00:00:54:04:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0759__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0759__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0759__Daikundi v=95.904% a=1.043%.mxf']",
1755157,"['JBF__DJI_0761__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0761__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0761__Daikundi v=95.904% a=1.043%']","['2:5c22d92579ea7eb384b1ee93aceb0007', '2:ebf5b83c56c88eebfca3ac60f399bf0e', '2:e65985ae3a20bd66e5803413df552b9b']",00:00:00:00:25/1,00:02:12:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0761__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0761__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0761__Daikundi v=95.904% a=1.043%.mxf']",
1755158,"['JBF__DJI_0762__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0762__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0762__Daikundi v=95.904% a=1.043%']","['2:67feb632af8fd1de34625c9b6df946c7', '2:93eb1d1e53c24f2fdb853617625a5799', '2:72ce95e696abeca635fcc17ea47b5e62']",00:00:00:00:25/1,00:04:36:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0762__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0762__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0762__Daikundi v=95.904% a=1.043%.mxf']",
1755159,"['JBF__DJI_0763__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0763__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0763__Daikundi v=95.904% a=1.043%']","['2:3c1412ce72268556713254ac9a74240b', '2:a3bbb38d44d5328739df9fc77d564113', '2:0b23df096ede18a4cdf74746a24b4aa7']",00:00:00:00:25/1,00:02:08:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0763__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0763__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0763__Daikundi v=95.904% a=1.043%.mxf']",
1755160,"['JBF__DJI_0765__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0765__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0765__Daikundi v=95.904% a=1.043%']","['2:595ac5d0ece7fb5edde9f25f1d86f79b', '2:bc3dc084ce87b04c947690204e0a5097', '2:a22a62b3613b3e1357f08f44f402ffbc']",00:00:00:00:25/1,00:04:36:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0765__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0765__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0765__Daikundi v=95.904% a=1.043%.mxf']",
1755161,"['JBF__DJI_0768__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0768__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0768__Daikundi v=95.904% a=1.043%']","['2:4ec3b1961f9a127ebd33e5249bc49a13', '2:5d549e2dc200cc9844d32fab63fb4e7f', '2:cdc4e983c103edcb9d61fe4747315883']",00:00:00:00:25/1,00:04:37:12:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0768__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0768__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0768__Daikundi v=95.904% a=1.043%.mxf']",
1755162,"['JBF__DJI_0769__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0769__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0769__Daikundi v=95.904% a=1.043%']","['2:35b848f8e1acb9504374193191668eec', '2:d44155db8b8544e7a670404f56ea84b3', '2:829d666dc3edf95100d1566e52c08241']",00:00:00:00:25/1,00:02:50:05:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0769__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0769__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0769__Daikundi v=95.904% a=1.043%.mxf']",
1755163,"['JBF__DJI_0788__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0788__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0788__Daikundi v=95.904% a=1.043%']","['2:f16ccd89f645ecf508516f0c4baf06a3', '2:0e74944bd8cfa69eac6cc1baea76b0b6', '2:01e892c3d206f267836a2548ea150a71']",00:00:00:00:25/1,00:04:36:16:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0788__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0788__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0788__Daikundi v=95.904% a=1.043%.mxf']",
1755164,"['JBF__DJI_0789__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0789__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0789__Daikundi v=95.904% a=1.043%']","['2:0cfc27f9e9f93fca0a6a19fc2b7f865b', '2:bd63e1c0cb87ce0b5478ac831c8b8a21', '2:3fd8e76610527709ce1e1ff5bb694749']",00:00:00:00:25/1,00:01:56:00:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0789__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0789__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0789__Daikundi v=95.904% a=1.043%.mxf']",
1755165,"['JBF__DJI_0790__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0790__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0790__Daikundi v=95.904% a=1.043%']","['2:8450ed238b35e7a42faa2ff46f657ef6', '2:21f07b054fdb05e1cceac16f3eaeb505', '2:2b16f74fff141c8ef7a5a71020fd9a5d']",00:00:00:00:25/1,00:02:00:16:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0790__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0790__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0790__Daikundi v=95.904% a=1.043%.mxf']",
1755166,"['JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%']","['2:017b2a33643d8ef04de3936a84e0c972', '2:25a3b8e2e9d6ea34bf57bd0dbc1b2271', '2:126c85b23d0997b1eb1a9885b2cbf474']",00:00:00:00:25/1,00:04:36:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959 2__Daikundi v=95.904% a=1.043%.mxf']",
1755167,"['JBF__DJI_0959__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0959__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0959__Daikundi v=95.904% a=1.043%']","['2:38e150e1038439ab9be2cf01b6b92619', '2:b91b5998a0ef3c3bb047930e3b72997f', '2:9a44eab2d93c3d2351b495f0cf35e8fd']",00:00:00:00:25/1,00:02:38:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0959__Daikundi v=95.904% a=1.043%.mxf']",
1755168,"['JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%']","['2:038332978911f20cfd9b3b3688402e0a', '2:05df96ea979d8cab0abaf4738413620b', '2:f6677f6d63df175d26a85add80c00715']",00:00:00:00:25/1,00:02:53:23:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960 2__Daikundi v=95.904% a=1.043%.mxf']",
1755169,"['JBF__DJI_0960__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0960__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0960__Daikundi v=95.904% a=1.043%']","['2:eaae6fbaaf8445bd34c4dc6a34d65d34', '2:0cdf16403f314bb352f382074230303c', '2:8eff6dbcecd79816cadc3d6c5a699b45']",00:00:00:00:25/1,00:04:36:15:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0960__Daikundi v=95.904% a=1.043%.mxf']",
1755170,"['JBF__DJI_0966__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0966__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0966__Daikundi v=95.904% a=1.043%']","['2:aa6451639e03c168ac2dbf49e5d3822d', '2:2a5d21db0e6dbceb84e9c4bbeaea8e01', '2:71ac91050c5f36c2721571e5c4b27ca9']",00:00:00:00:25/1,00:04:36:14:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0966__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0966__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0966__Daikundi v=95.904% a=1.043%.mxf']",
1755171,"['JBF__DJI_0967__Daikundi v=95.904% a=1.043%_A01', 'JBF__DJI_0967__Daikundi v=95.904% a=1.043%_A02', 'JBF__DJI_0967__Daikundi v=95.904% a=1.043%']","['2:a768ad34598e3caea9862265dbcb5b50', '2:fc1b51405c3dd42013ec6dbb89352b71', '2:7a16d6b117a2ffb43f9dfa0018045460']",00:00:00:00:25/1,00:02:22:19:25/1,"['Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0967__Daikundi v=95.904% a=1.043%_A01.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0967__Daikundi v=95.904% a=1.043%_A02.mxf', 'Avid MediaFiles/MXF/es-worker1.1/JBF__DJI_0967__Daikundi v=95.904% a=1.043%.mxf']",
